MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,RL,1.68988188256892,2.318250596927384,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,CBlock,3,3,-1,1,0.0,1,0.0,2.073635244070092,2.073635244070092,GasA,3,N,SBrkr,2.0745918064405413,0.0,0.0,2.0745918064405413,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1947.0,1,0.5265890341390446,1.8694605040153234,3,3,2,0.0,1.6313704001963978,1.7599564649868773,0.0,0.0,0.0,0.0,Sep,2008,WD,Abnorml
85,RL,1.6914094332659813,2.3347500291538466,Pave,Reg,Lvl,3,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,0.0,2,2,CBlock,4,3,2,5,2.036753708317309,1,0.0,1.8386855209387276,2.0655443348285374,GasA,2,Y,SBrkr,2.0770644361921633,0.0,0.0,2.0770644361921633,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Detchd,1996.0,1,0.7412763113750154,1.9585506171458116,3,3,2,1.6437209301888343,0.0,0.0,0.0,1.6437209301888343,0.0,0.0,May,2008,WD,Abnorml
80,RL,1.6853704905634923,2.3488824209540695,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,1.5451936315479267,2,2,CBlock,3,3,2,5,1.9838922426693084,1,0.0,1.9707236282233618,2.068976349628028,GasA,2,Y,SBrkr,2.079483348340329,0.0,0.0,2.079483348340329,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,Attchd,1978.0,1,0.7412763113750154,1.9718770561383445,3,3,2,1.8131782269605679,0.0,0.0,0.0,0.0,0.0,0.0,Dec,2008,WD,Normal
20,RL,1.6551961525056738,2.3259688243114853,Pave,IR1,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,0.0,2,1,CBlock,3,3,-1,5,2.0323501670332265,1,0.0,1.865565153838859,2.066955244315763,GasA,4,Y,SBrkr,2.066955244315763,0.0,0.0,2.066955244315763,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Attchd,1967.0,2,0.5265890341390446,1.9001616577562157,3,3,2,1.844195357303668,0.0,0.0,0.0,0.0,0.0,2.0012901084703705,Jul,2008,WD,Normal
85,RL,1.6206866115459948,2.297521791437822,Pave,IR1,Lvl,3,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,1978,Gable,CompShg,HdBoard,HdBoard,1.5504460211620947,2,2,CBlock,4,3,3,5,1.9617085993863232,1,0.0,0.0,1.9617085993863232,GasA,4,Y,SBrkr,2.0721848637784994,0.0,0.0,2.0721848637784994,0.0,0.5265890341390446,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,Basment,1978.0,3,0.7412763113750154,1.977486115075459,3,3,2,1.9085054025106725,0.0,0.0,0.0,0.0,0.0,0.0,May,2008,WD,Normal
20,RL,1.6914094332659813,2.323224502446202,Pave,IR1,Lvl,3,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,1.9216002545355522,2,2,CBlock,3,3,1,4,1.856716243803005,1,0.0,2.0475327721663743,2.0768312973378373,GasA,3,Y,SBrkr,2.0768312973378373,0.0,0.0,2.0768312973378373,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Attchd,1967.0,2,0.5265890341390446,1.887390630978784,3,3,2,0.0,1.7067206012930416,0.0,0.0,0.0,0.0,0.0,Mar,2008,WD,Normal
85,RL,1.6206866115459948,2.2934808150620927,Pave,IR1,Lvl,3,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1984,1984,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,4,3,2,2,1.7323562465403226,5,2.062270381445476,0.0,2.075303885702134,GasA,2,Y,SBrkr,2.082850040397514,0.0,0.0,2.082850040397514,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,Attchd,1984.0,1,0.7412763113750154,1.978033068016178,3,3,2,1.8225126721028055,0.0,0.0,0.0,0.0,0.0,0.0,Mar,2008,WD,Normal
190,RL,1.6313704001963978,2.3480420994767996,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,4,1920,1950,Gable,CompShg,BrkFace,Stucco,0.0,2,2,PConc,3,2,-1,4,2.100577651859118,1,0.0,0.0,2.100577651859118,GasA,1,Y,SBrkr,2.0843868372564978,0.0,0.0,2.0843868372564978,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,CarPort,1920.0,1,0.7412763113750154,1.945047123513961,3,3,2,0.0,0.0,1.8329451460953283,0.0,0.0,0.0,0.0,Jan,2008,WD,Alloca
20,RL,1.7144962229206409,2.3156293618529604,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1963,2003,Gable,CompShg,VinylSd,VinylSd,0.0,2,3,CBlock,3,3,-1,6,2.008700491083826,1,0.0,1.9154450757061625,2.062800647975805,GasA,4,Y,SBrkr,2.062800647975805,0.0,0.0,2.062800647975805,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Attchd,1963.0,3,0.5265890341390446,1.9031681972312866,3,3,2,1.8131782269605679,0.0,0.0,0.0,0.0,0.0,0.0,May,2008,WD,Normal
20,RL,1.7026798402849839,2.357007525438875,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,CBlock,3,4,3,6,2.0354165519969962,1,0.0,1.8502315274246866,2.0664442328678336,GasA,2,Y,FuseA,2.089499279721425,0.0,0.0,2.089499279721425,0.5265890341390446,0.0,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,2,0.959134838920824,7,0.5265890341390446,Attchd,1956.0,1,0.7412763113750154,2.005921486076503,3,3,2,1.7289490519659823,1.7047134862451474,1.863574168980396,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
190,RL,1.6914094332659813,2.3284739132413614,Pave,Reg,Lvl,3,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,1960,Flat,Tar&Grv,Plywood,Plywood,1.890155921849322,2,2,CBlock,3,3,1,3,2.0664442328678336,1,0.0,0.0,2.0664442328678336,GasA,3,Y,SBrkr,2.1343133755426837,0.0,0.0,2.1343133755426837,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,4,0.7412763113750154,Basment,1960.0,1,0.7412763113750154,2.0069980639561646,3,3,2,1.5957092304038698,1.6942663054703442,0.0,0.0,0.0,0.0,0.0,Dec,2008,WD,Abnorml
50,RL,1.6407200993500939,2.3058921937581167,Pave,Reg,Lvl,3,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,BrkTil,3,3,-1,5,1.919871631657153,1,0.0,1.8694605040153234,1.9957667194465685,GasA,3,Y,SBrkr,2.049334012932915,1.9724497132493741,0.0,2.105182426343464,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,0.7412763113750154,0.5265890341390446,3,1.0804178182729878,6,0.0,2Types,1973.0,1,0.8697416861919439,2.0072122107985986,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
80,RL,1.6529815822765834,2.32534814114076,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1970,1970,Hip,CompShg,HdBoard,HdBoard,0.0,2,3,PConc,4,3,2,5,2.0226327759016205,1,0.0,1.8052356503890232,2.049334012932915,GasA,4,Y,SBrkr,2.055140517070435,0.0,0.0,2.055140517070435,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.026672031199051,7,0.0,2Types,1979.0,1,0.8697416861919439,2.0562670608453133,3,3,2,1.7867156538126496,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
20,RL,1.68988188256892,2.3903163132878316,Pave,IR1,Lvl,3,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,2,2,CBlock,4,3,3,6,2.001065002653271,1,0.0,2.0580741557044764,2.119833406392509,GasA,2,Y,SBrkr,2.119833406392509,0.0,0.0,2.119833406392509,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,7,0.7412763113750154,Attchd,1979.0,3,0.7412763113750154,1.970142808832862,3,3,2,1.783182776049518,0.0,0.0,0.0,0.0,0.0,0.0,Apr,2008,WD,Normal
50,RL,1.5957092304038698,2.2570312580191128,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,0.0,2,2,CBlock,3,3,-1,1,0.0,1,0.0,1.9943450405522716,1.9943450405522716,GasA,2,Y,SBrkr,2.005053130249077,1.9653943859068015,0.0,2.077529254438304,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.5265890341390446,Attchd,1948.0,1,0.5265890341390446,1.8750984179960517,3,3,2,1.777094949793928,0.0,0.0,0.0,0.0,0.0,0.0,Jan,2008,WD,Normal
30,RL,1.696412959743625,2.3869980876519867,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1940,2007,Flat,Tar&Grv,VinylSd,VinylSd,0.0,2,2,PConc,3,3,3,5,2.072306450199907,1,0.0,1.9882330476146732,2.124153500932492,GasA,4,Y,SBrkr,2.119360028471374,0.0,0.0,2.119360028471374,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,1,1.026672031199051,7,0.7412763113750154,NA,0.0,0,0.0,0.0,0,0,2,0.0,1.5451936315479267,0.0,0.0,0.0,0.0,0.0,Jan,2008,WD,Normal
20,RL,1.6551961525056738,2.319107586629778,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,CBlock,3,3,2,3,2.0502240856927894,1,0.0,2.009752201333546,2.1186460203033777,GasA,2,Y,FuseA,2.1186460203033777,0.0,0.0,2.1186460203033777,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.5265890341390446,Attchd,1956.0,1,0.5265890341390446,1.9136307769773249,3,3,2,1.8031780619573843,0.0,0.0,0.0,1.9957667194465685,0.0,0.0,Jul,2008,WD,Normal
90,RL,1.5957092304038698,2.3168073326176453,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1975,1975,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,PConc,4,3,2,6,2.049334012932915,1,0.0,0.0,2.049334012932915,GasA,1,N,SBrkr,2.049334012932915,0.0,0.0,2.049334012932915,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,0.959134838920824,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apr,2008,WD,Normal
60,RL,1.5957092304038698,2.316912700998708,Pave,Reg,Lvl,3,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,1.8531520084405109,3,2,CBlock,3,3,-1,3,1.914541129043442,1,0.0,1.9016736242907473,2.005921486076503,GasA,2,Y,SBrkr,2.005921486076503,2.011622006123561,0.0,2.0976217972027187,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,7,0.0,Detchd,1962.0,1,0.5265890341390446,1.8928641420201489,3,3,2,0.0,1.866876239930001,0.0,0.0,0.0,0.0,0.0,Nov,2008,WD,Normal
60,RL,1.6914094332659813,2.3211395330380946,Pave,IR3,Lvl,3,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,2002,Gable,CompShg,HdBoard,HdBoard,1.8329451460953283,3,2,PConc,4,3,-1,2,2.0359198019168927,1,0.0,1.9021737291891518,2.0772970879152086,GasA,4,Y,SBrkr,2.0791409943927652,2.1343133755426837,0.0,2.1908395184499256,0.0,0.5265890341390446,0.7412763113750154,0.5265890341390446,0.959134838920824,0.5265890341390446,3,1.1947055233182955,7,0.5265890341390446,BuiltIn,1995.0,3,0.7412763113750154,2.004397667757527,3,3,2,1.5875644833216505,1.503300998004841,0.0,0.0,1.8531520084405109,0.0,0.0,Jun,2008,WD,Normal
20,RL,1.6853704905634923,2.322801525932233,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,1.8763195102948889,3,2,PConc,4,3,-1,6,2.097814930441732,1,0.0,1.9176774696931478,2.125804017660558,GasA,4,Y,SBrkr,2.127575908387187,0.0,0.0,2.127575908387187,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.5265890341390446,Attchd,1994.0,2,0.7412763113750154,1.9854421800760271,3,3,2,1.9533239089429797,1.5504460211620947,0.0,0.0,0.0,0.0,0.0,Apr,2008,WD,Normal
60,RL,1.6206866115459948,2.356980799190064,Pave,IR2,Lvl,3,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,-1,6,1.9278815679894448,1,0.0,1.963872033379227,2.041315273644163,GasA,4,Y,SBrkr,2.0800516042679154,2.079824650632536,0.0,2.1629398581838375,0.0,0.0,0.7412763113750154,0.5265890341390446,0.959134838920824,0.5265890341390446,3,1.1947055233182955,7,0.5265890341390446,Attchd,1993.0,2,0.7412763113750154,1.962640442240814,3,3,2,1.8131782269605679,1.7218947624700471,0.0,0.0,0.0,0.0,0.0,Dec,2008,WD,Normal
80,RL,1.696412959743625,2.328557136267727,Pave,IR1,Lvl,3,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,2,1,0.0,1,0.0,2.0164678395268,2.0164678395268,GasA,4,Y,SBrkr,2.100765630711586,2.0283100919222203,0.0,2.1540530904030795,0.0,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1622831138840004,7,0.5265890341390446,Attchd,1996.0,3,0.7412763113750154,1.9683836306012874,3,3,2,1.7254630513334037,1.5099182003836584,0.0,0.0,0.0,0.0,0.0,Feb,2008,WD,Normal
60,RL,1.6466671712706678,2.3292476438849894,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,2.0074259711743165,2.0074259711743165,GasA,4,Y,SBrkr,2.0074259711743165,2.0270520851482137,0.0,2.105722119594759,0.0,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.5265890341390446,BuiltIn,2007.0,3,0.7412763113750154,1.9718770561383445,3,3,2,1.7254630513334037,1.4395687003478859,0.0,0.0,0.0,0.0,0.0,Mar,2008,New,Partial
20,RL,1.6466671712706678,2.316754601995867,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,1.801090104041353,3,2,PConc,4,3,2,1,0.0,1,0.0,2.1267674485238732,2.1267674485238732,GasA,4,Y,SBrkr,2.1267674485238732,0.0,0.0,2.1267674485238732,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.5265890341390446,Attchd,2007.0,2,0.8697416861919439,2.049334012932915,3,3,2,1.8131782269605679,1.4892992254175486,0.0,0.0,0.0,0.0,0.0,May,2008,WD,Normal
20,RL,1.7087018253879918,2.3393097670896053,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,1.9904693499688613,3,2,PConc,4,3,3,6,2.156750165406849,1,0.0,1.8295542650992236,2.166583884866472,GasA,4,Y,SBrkr,2.166835707133083,0.0,0.0,2.166835707133083,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,4,1.1247482629090362,7,0.7412763113750154,Attchd,2008.0,2,0.8697416861919439,2.105001930839254,4,3,2,0.0,0.0,1.6606403793348095,0.0,1.8787285104503608,0.0,0.0,Jun,2008,WD,Abnorml
20,RL,1.7087018253879918,2.3393097670896053,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,1.945758217792441,4,2,PConc,5,3,2,6,2.085794996556588,1,0.0,2.0008394705357913,2.136354964508033,GasA,4,Y,SBrkr,2.1373611520517013,0.0,0.0,2.1373611520517013,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,4,1.1622831138840004,7,0.7412763113750154,Attchd,2008.0,3,0.8697416861919439,2.050813631392442,3,3,2,1.8531520084405109,1.5284269505599697,0.0,0.0,0.0,0.0,0.0,Dec,2008,New,Partial
80,RL,1.6914094332659813,2.336617523610506,Pave,IR2,Lvl,3,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,1.904155101148327,3,2,PConc,4,3,3,6,2.034403428784452,1,0.0,2.008064946667584,2.109686403139914,GasA,4,Y,SBrkr,2.1188051000076005,0.0,0.0,2.1188051000076005,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.5265890341390446,Attchd,1995.0,3,0.8697416861919439,2.0411554358660395,3,3,2,1.8131782269605679,1.5604997616108316,0.0,0.0,0.0,0.0,0.0,Feb,2008,WD,Normal
20,RL,1.6206866115459948,2.337004806219791,Pave,IR1,Bnk,3,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,6,1966,1966,Flat,Tar&Grv,Plywood,Plywood,0.0,2,2,CBlock,4,4,3,2,1.8828416375415338,5,2.0261451097704404,1.8386855209387276,2.088873033005882,GasA,4,Y,SBrkr,2.128813390877739,0.0,0.0,2.128813390877739,0.5265890341390446,0.0,0.7412763113750154,0.0,0.7412763113750154,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,Attchd,1966.0,1,0.7412763113750154,1.9579092161758105,3,3,2,1.9211702864987459,0.0,0.0,0.0,0.0,0.0,0.0,Mar,2008,WD,Normal
20,RL,1.6466671712706678,2.3209283346141207,Pave,Reg,Low,3,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,4,3,-1,6,2.025962863996416,1,0.0,1.8862680216940895,2.066700029059681,GasA,4,Y,SBrkr,2.066700029059681,0.0,0.0,2.066700029059681,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1997.0,1,0.7412763113750154,1.9838922426693084,3,3,2,1.8131782269605679,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2008,WD,Normal
20,RL,1.6529815822765834,2.309633536013783,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,1.7946353028541102,2,2,PConc,4,3,3,6,2.101327630139895,1,0.0,1.742136743805324,2.111147028091894,GasA,4,Y,SBrkr,2.111147028091894,0.0,0.0,2.111147028091894,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.026672031199051,7,0.5265890341390446,Attchd,1997.0,2,0.7412763113750154,1.9914500672545563,3,3,2,1.8472468792313919,1.742136743805324,0.0,0.0,0.0,0.0,0.0,May,2008,WD,Normal
60,RL,1.6914094332659813,2.3498163833681778,Pave,IR1,Lvl,3,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,1.7681175901689328,2,2,PConc,4,3,-1,6,2.019590851607455,1,0.0,1.8206950566924849,2.049334012932915,GasA,4,Y,SBrkr,2.0505192396434,2.0544307075132764,0.0,2.1376944274071787,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Attchd,1997.0,2,0.7412763113750154,2.0012901084703705,3,3,2,0.0,1.7182404735813999,0.0,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
60,RL,1.6551961525056738,2.3130173610665117,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,1.757131886054717,3,2,PConc,4,3,1,6,1.983631976212856,1,0.0,1.8787285104503608,2.036420868292835,GasA,4,Y,SBrkr,2.036420868292835,2.0502240856927894,0.0,2.129462745168983,0.0,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Attchd,2000.0,2,0.7412763113750154,1.9849277405046577,3,3,2,0.0,1.6606403793348095,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
60,RL,1.6734888160092363,2.3426340491709245,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,-1,6,2.0146739475705795,1,0.0,1.884565958136911,2.058487115516703,GasA,4,Y,SBrkr,2.058487115516703,2.0538596492097088,0.0,2.141099414289275,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Attchd,2000.0,2,0.7412763113750154,2.0069980639561646,3,3,2,1.8346098354356497,1.5284269505599697,0.0,0.0,0.0,0.0,2.241991300989741,May,2008,WD,Normal
20,RL,1.6529815822765834,2.343089870354498,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,1.8243068483519838,2,2,CBlock,4,3,1,5,2.0362540876734387,1,0.0,1.6920895459931111,2.049334012932915,GasA,4,Y,SBrkr,2.0880324621436346,0.0,0.0,2.0880324621436346,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.026672031199051,7,0.0,Attchd,1978.0,1,0.7412763113750154,1.9838922426693084,3,3,2,1.8494914839851704,0.0,1.8928641420201489,0.0,0.0,0.0,0.0,May,2008,WD,Normal
20,RL,1.6529815822765834,2.3153833334125653,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,1.8206950566924849,2,2,CBlock,3,3,2,5,1.9001616577562157,1,0.0,2.036420868292835,2.0771808228241233,GasA,2,Y,SBrkr,2.0771808228241233,0.0,0.0,2.0771808228241233,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,2,1.026672031199051,7,0.5265890341390446,Detchd,1985.0,1,0.7412763113750154,1.9957667194465685,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sep,2008,WD,Abnorml
20,RL,1.5504460211620947,2.358036857641872,Pave,IR1,Lvl,3,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,0.0,2,2,CBlock,3,3,-1,3,1.7026798402849839,5,2.0003871212614466,1.8243068483519838,2.049334012932915,GasA,2,Y,SBrkr,2.1224770688150874,0.0,0.0,2.1224770688150874,0.5265890341390446,0.0,0.7412763113750154,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,5,0.0,Attchd,1975.0,3,0.7412763113750154,1.9585506171458116,3,3,2,1.783182776049518,0.0,1.868819104784765,0.0,1.860872764634446,0.0,0.0,Aug,2008,WD,Normal
60,RL,1.6529815822765834,2.3272442644743556,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,1.860872764634446,3,2,PConc,4,3,-1,1,0.0,1,0.0,2.0964557797920205,2.0964557797920205,GasA,4,Y,SBrkr,2.0996328668112922,2.050371758177416,0.0,2.1608820026024462,0.0,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1622831138840004,7,0.5265890341390446,Attchd,2001.0,2,0.7412763113750154,1.9943450405522716,3,3,2,0.0,1.6942663054703442,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
60,RL,1.6206866115459948,2.32062575451049,Pave,IR1,Lvl,3,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,1.775845981748474,3,2,PConc,4,3,1,6,2.0901219851890502,1,0.0,1.8082668738615209,2.1058118081872665,GasA,4,Y,SBrkr,2.106615686954142,1.9969386834462954,0.0,2.148799503003671,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.5265890341390446,BuiltIn,2001.0,3,0.8697416861919439,2.0265087481035677,3,3,2,1.8131782269605679,1.7513148227387971,0.0,0.0,0.0,0.0,0.0,Jan,2008,WD,Normal
